Age,Income,Debt_Ratio,Nb_Borrowers,Loan_Amt,Loan_Amt_Req,LTV,FICO_Score,Prior_Custom_Score,Current_Custom_Score,CB_Age_Oldest_TL,CB_Age_Newest_TL,CB_Avg_Mos_File,CB_Nb_Sat_TL,CB_Nb_60_Plus_TL,CB_Nb_90_Plus_TL,CB_Pct_Sat_TL,CB_Mos_Since_Dlq,CB_Max_Dlq_12_Mos,CB_Max_Dlq_Ever,CB_Nb_Total_TL,CB_Nb_TL_Open_12,CB_Pct_IL_TL,CB_Nb_Inq_6_Mos,CB_Nb_Inq_6_Mos_excl_7_Days,CB_Rev_Util,CB_IL_Util,CB_Nb_Rev_TL_w_Bal,CB_Nb_IL_TL_w_Bal,CB_Nb_Rev_Tl_75_Pct_Limit,CB_Pct_TL_w_Bal,Risk_Flag
34,4375,37,2,96910,15000.0,95,778,281,269,143,1,79,8,0,0,100,999,7,8,9,1,44,0,0,13,.,4,2,0,86,1
53,4583,45,2,140000,63000.0,81,702,224,225,281,4,129,27,1,0,93,71,6,5,28,2,14,1,1,36,92,10,1,0,92,1
44,10151,36,2,246000,100000.0,97,761,265,260,287,4,91,26,0,0,100,999,7,8,27,3,42,1,1,11,71,3,2,0,58,1
41,16354,24,2,376000,60000.0,98,749,269,269,230,1,79,23,0,0,100,999,7,8,24,2,25,1,1,18,.,4,.,0,57,1
48,3800,34,1,84022,15000.0,95,640,230,202,179,8,48,10,1,1,100,999,7,8,11,2,30,0,0,88,71,5,2,3,100,0
34,6167,9,1,88500,8850.0,90,737,250,222,134,1,59,32,0,0,100,999,7,8,39,6,41,4,4,14,95,2,4,1,40,0
45,5317,25,2,100318,30300.0,100,644,234,188,104,1,53,28,0,0,93,2,4,6,30,5,60,6,6,10,77,4,4,2,73,0
49,6000,44,2,163000,35000.0,98,716,271,234,111,9,60,15,0,0,93,66,6,6,15,1,53,0,0,61,43,5,3,.,100,0
54,3667,21,2,108712,50000.0,46,777,295,274,.,7,145,12,0,0,100,999,7,8,0,2,25,0,0,11,35,4,2,0,67,1
63,2381,37,2,95179,25000.0,77,757,303,303,351,11,101,30,0,0,100,999,7,8,31,1,6,0,0,8,50,8,1,1,39,1
42,23121,22,2,855000,82500.0,87,700,253,230,150,7,79,49,1,1,100,999,6,8,49,1,39,4,4,6,.,5,1,2,33,1
37,5333,40,1,217000,27000.0,86,742,224,228,364,35,111,22,0,0,100,999,7,8,31,0,27,0,0,93,51,1,2,1,75,1
45,8077,48,2,197667,31000.0,100,723,230,239,170,2,68,32,0,0,97,10,4,6,35,5,34,3,3,13,0,2,4,0,67,1
46,8333,53,2,218567,100000.0,83,757,252,267,355,10,123,36,0,0,97,42,6,6,29,1,27,0,0,14,46,3,3,0,50,1
44,9711,33,2,191000,47000.0,88,720,268,231,.,4,49,17,0,0,100,999,7,8,19,2,26,1,1,100,57,1,2,1,50,1
28,5252,25,2,85720,12300.0,100,612,212,155,77,4,41,24,0,0,92,5,4,6,24,2,38,6,6,57,90,9,3,2,86,0
40,1912,43,1,87000,15000.0,94,639,230,159,39,23,26,4,2,1,60,12,5,5,6,0,60,0,0,28,.,1,1,0,67,0
32,3750,30,1,120000,10000.0,83,685,271,198,55,14,33,11,0,0,91,14,6,6,11,0,55,0,0,18,.,4,1,.,83,0
34,15083,17,2,169958,18000.0,95,767,298,262,169,3,79,19,0,0,100,999,7,8,19,1,58,1,1,2,57,3,3,1,100,1
39,12017,9,1,97515,25700.0,100,667,218,197,178,17,110,4,3,3,67,6,4,3,6,0,17,0,0,41,46,1,1,1,75,0
31,0,4,2,0,14500.0,89,.,0,189,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
68,9292,31,2,384054,75000.0,51,762,303,303,384,2,179,24,0,0,100,999,7,8,26,1,19,1,1,4,.,1,1,0,38,1
39,17333,15,2,360000,100000.0,72,706,236,236,277,2,81,32,0,0,92,25,6,6,36,4,36,7,6,14,.,4,3,1,64,1
45,13500,21,2,326000,85000.0,78,712,278,220,36,20,80,20,0,0,100,999,7,8,1,0,15,1,1,81,.,3,.,2,67,1
63,3250,42,2,149001,50000.0,78,778,250,236,.,4,113,23,0,0,100,999,7,8,0,2,35,3,3,29,85,4,3,0,88,1
57,4883,17,2,66220,18200.0,100,635,232,215,138,6,64,20,0,0,87,1,4,6,23,2,57,1,1,75,39,5,3,1,100,0
46,6333,40,2,189530,65000.0,70,800,275,275,291,12,99,17,0,0,100,999,7,8,19,0,41,0,0,0,.,1,1,0,50,1
41,3750,24,1,80071,19000.0,99,684,232,194,57,2,27,14,0,0,100,999,7,8,15,5,47,0,0,46,97,6,2,2,89,0
27,6160,35,2,191950,17000.0,86,719,258,231,91,3,39,19,0,0,100,999,7,8,19,2,37,4,4,27,62,3,5,0,80,1
60,4578,41,2,139703,125700.0,90,790,297,263,159,11,133,15,0,0,100,999,7,8,18,1,50,0,0,0,.,1,1,0,40,1
59,5583,49,2,330000,62000.0,90,797,291,284,384,4,111,31,0,0,100,999,7,8,33,2,30,3,3,12,.,1,1,0,33,1
47,15000,33,2,523000,48000.0,75,601,186,203,227,24,106,43,0,0,89,0,4,6,45,0,30,11,11,55,10,6,2,3,63,0
38,12500,24,1,144827,70000.0,97,789,292,257,188,17,107,9,0,0,100,999,7,8,16,0,33,0,0,0,69,1,2,0,57,0
34,7084,24,2,160500,66300.0,90,634,210,162,159,2,36,27,0,0,96,4,4,6,28,6,36,2,2,58,55,13,3,2,100,0
52,8667,29,2,170000,75000.0,79,794,319,308,283,13,116,30,0,0,100,999,7,8,32,0,19,1,0,4,33,3,2,0,50,1
57,4333,20,1,72000,15000.0,87,636,261,210,156,1,62,32,0,0,100,999,7,8,17,4,15,1,1,76,.,13,1,3,89,0
48,4077,53,1,309000,30000.0,82,689,175,199,122,1,64,26,1,1,97,3,0,2,12,3,30,0,0,20,100,3,2,0,38,1
52,5000,27,2,145000,10000.0,97,736,219,207,41,3,16,3,0,0,100,999,7,8,3,2,67,16,16,0,.,0,1,.,50,0
40,15194,10,1,180000,15200.0,90,791,293,277,199,9,83,17,0,0,100,999,7,8,17,1,24,0,0,0,70,0,2,0,50,0
58,4820,28,2,144163,15750.0,89,668,219,188,256,2,73,20,1,1,86,15,6,3,24,1,18,3,3,47,.,5,1,3,67,0
57,7917,22,2,193858,15000.0,59,697,279,224,417,17,123,28,1,0,72,9,4,5,25,0,23,0,0,13,.,12,1,0,81,1
52,6250,6,1,89000,50000.0,56,703,247,226,141,1,66,10,0,0,83,15,6,6,12,2,25,1,1,49,94,2,1,1,33,0
50,2500,39,1,87120,60000.0,69,690,222,219,82,10,31,4,0,0,100,999,7,8,4,1,25,1,1,81,62,3,1,.,100,0
55,4084,49,2,168830,50000.0,76,685,202,202,404,28,168,12,1,1,79,7,1,3,15,0,29,0,0,55,.,2,1,1,67,0
46,2800,29,1,89000,20000.0,92,672,213,218,221,9,67,29,1,1,97,53,6,2,31,2,27,0,0,48,32,10,2,3,81,0
40,4140,36,1,95400,19244.0,100,716,257,238,160,2,66,36,1,0,95,16,6,5,38,1,18,4,4,19,78,4,2,1,32,0
67,7198,28,2,136000,20000.0,95,664,220,220,371,12,123,19,0,0,95,63,6,6,20,0,26,3,3,91,60,8,3,7,100,0
37,21350,27,2,427020,25000.0,87,684,222,196,183,7,46,21,1,1,86,20,6,2,22,2,45,1,1,36,75,1,4,0,56,1
42,5200,30,2,260634,7600.0,60,636,182,166,207,12,94,20,1,1,81,3,4,4,21,0,10,1,1,89,.,9,1,4,100,0
70,6608,12,1,229405,50000.0,22,737,258,236,361,5,170,7,1,0,63,16,6,5,8,1,25,1,1,8,92,2,1,1,60,1
47,2450,22,1,61000,9000.0,100,716,224,217,305,2,95,38,2,1,95,39,6,5,40,3,20,4,3,26,.,5,1,1,50,0
50,9583,22,2,235000,60000.0,66,669,225,215,244,11,128,30,0,0,93,4,4,6,10,1,43,1,1,23,74,8,4,2,100,0
34,10000,27,2,213000,25000.0,92,664,225,169,115,11,43,19,0,0,90,1,4,6,20,1,50,0,0,52,77,5,6,0,85,0
39,20833,20,1,425002,89000.0,94,.,305,184,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
49,3333,44,1,77818,27500.0,100,629,225,162,102,3,44,32,1,0,82,5,4,5,33,4,39,1,1,43,101,5,4,0,90,0
29,3750,27,1,92000,15000.0,96,608,220,180,116,14,60,15,1,0,59,6,3,5,3,0,24,0,0,85,8,3,2,2,83,0
43,4583,27,2,100000,22000.0,85,708,294,231,199,15,68,33,0,0,100,999,7,8,13,0,33,0,0,26,88,3,3,2,40,1
48,4222,47,2,96809,46500.0,88,701,276,276,348,16,79,36,0,0,100,999,7,8,36,0,31,0,0,39,89,4,6,2,67,1
51,5450,34,2,149658,53000.0,89,770,319,291,373,16,107,32,0,0,100,999,7,8,32,0,38,1,1,14,30,7,5,0,67,1
42,6667,29,2,178000,30000.0,100,588,208,184,197,5,78,17,4,1,71,3,4,5,22,1,38,0,0,96,31,6,2,3,89,0
74,8696,34,2,175000,115000.0,66,743,222,243,.,4,61,13,0,0,93,20,6,6,0,4,50,4,2,3,49,1,3,0,67,1
31,5375,31,2,131000,19000.0,100,672,216,214,117,1,46,10,0,0,92,13,6,6,12,2,42,1,1,60,55,3,2,2,71,0
33,20834,13,1,350000,100000.0,73,668,201,167,77,2,37,8,5,5,90,33,6,2,10,1,90,0,0,.,95,.,4,.,100,0
45,3126,31,1,90000,16000.0,100,651,232,191,213,6,65,14,1,1,72,35,6,4,18,4,33,1,1,68,91,3,1,0,80,1
38,4792,23,2,88550,30000.0,87,746,267,264,191,5,76,27,0,0,93,15,6,6,28,1,39,2,2,3,36,3,2,0,67,0
41,6333,23,2,143661,51000.0,91,600,228,183,189,6,85,7,1,0,50,3,3,5,10,1,40,0,0,81,.,4,1,1,100,1
50,2591,19,2,39259,15000.0,89,714,244,203,183,5,77,11,1,1,92,70,6,3,12,2,17,1,1,58,26,6,1,0,78,0
38,7208,29,2,157000,25000.0,74,743,245,238,215,3,85,18,0,0,100,999,7,8,11,2,50,1,1,28,96,3,2,0,63,1
37,2500,22,2,26000,5000.0,100,680,236,217,68,10,33,16,0,0,100,999,7,8,16,2,13,2,2,53,58,5,2,3,64,0
27,3542,25,1,78362,23700.0,100,640,241,188,57,2,37,10,2,1,83,10,4,5,13,1,33,0,0,22,45,3,2,0,71,0
43,10417,32,2,287043,75000.0,74,677,270,219,175,4,48,27,0,0,100,999,7,8,29,4,28,1,1,54,44,7,3,1,83,1
72,1847,24,1,110000,30000.0,27,809,300,267,286,15,133,10,0,0,100,999,7,8,10,0,20,0,0,10,.,2,.,0,40,0
65,7500,44,1,274557,98000.0,93,643,217,177,377,5,86,24,3,2,92,15,6,2,26,2,27,0,0,70,76,9,4,4,68,0
54,3157,23,2,75000,5000.0,80,649,183,123,120,6,43,23,2,2,96,76,6,2,26,4,52,5,5,75,88,9,2,6,100,0
49,12500,31,2,358000,15000.0,98,774,254,253,281,4,94,39,0,0,98,48,6,6,43,4,33,3,2,14,90,7,4,0,48,1
34,7367,22,2,112001,28000.0,97,644,223,196,137,6,53,24,2,0,85,14,6,5,27,7,59,2,0,27,88,5,6,0,79,0
47,8750,34,2,170000,83000.0,90,753,302,264,297,7,84,23,0,0,100,999,7,8,23,2,9,1,1,23,8,4,1,0,28,1
54,10928,26,2,340000,90000.0,84,607,210,194,183,2,100,25,1,1,89,2,4,6,28,5,54,1,1,46,88,7,3,3,91,0
51,8021,28,2,245471,150000.0,61,744,257,255,188,8,66,22,0,0,100,999,7,8,26,1,13,2,1,2,.,4,.,0,27,1
47,16668,25,2,1265000,50000.0,51,770,295,258,170,25,87,10,0,0,100,999,7,8,10,0,50,2,2,10,.,2,.,0,67,1
53,2250,47,1,170000,70000.0,41,792,320,288,191,12,114,22,0,0,100,999,7,8,22,0,0,0,0,10,.,2,.,0,14,1
54,3489,10,1,81515,10000.0,13,776,318,290,323,30,148,25,0,0,96,65,6,6,25,0,28,0,0,2,12,6,2,0,67,1
34,9167,23,1,173500,80000.0,95,655,238,218,137,2,59,29,0,0,94,999,5,7,33,7,28,3,3,36,54,13,3,3,94,0
41,3006,36,1,54065,21700.0,72,695,205,207,179,4,68,32,1,1,97,50,6,3,33,5,21,5,5,43,45,12,4,3,76,0
41,6001,37,1,100000,18000.0,100,651,208,178,158,1,34,9,1,1,91,.,6,6,11,3,55,2,2,81,94,3,3,1,86,0
37,4000,35,1,93000,18600.0,100,612,218,161,.,18,70,20,1,1,95,2,0,6,0,0,15,6,6,68,59,3,2,2,71,0
37,6000,30,2,148060,50000.0,66,774,275,258,195,5,87,28,0,0,100,999,7,8,29,5,38,3,3,11,49,5,3,0,73,1
53,8333,29,2,120000,47000.0,100,688,212,222,258,3,43,27,1,1,100,999,6,8,41,8,15,6,6,5,58,12,2,0,67,0
32,4542,35,2,83359,5000.0,95,725,296,230,121,8,53,25,0,0,100,999,7,8,25,3,48,0,0,22,75,3,3,0,67,1
80,13151,10,1,121000,24200.0,100,648,229,222,322,1,92,13,1,0,80,16,6,5,15,2,13,1,1,72,.,4,2,4,55,0
27,7459,26,2,215000,15000.0,99,673,249,213,88,3,38,19,0,0,95,44,7,6,21,4,33,3,3,36,78,3,2,1,50,1
26,3217,39,1,111000,20000.0,99,645,213,187,49,9,30,7,0,0,86,14,6,6,7,1,29,2,2,89,104,2,2,1,80,0
30,4500,25,2,153000,10500.0,60,746,267,236,70,5,32,13,0,0,93,56,6,6,14,1,36,1,1,9,83,1,2,0,43,1
55,3333,23,2,70000,50000.0,71,719,274,229,164,4,66,19,0,0,100,999,7,8,19,2,21,0,0,53,92,5,1,1,55,1
43,3058,25,1,126610,50000.0,39,733,272,238,79,33,58,9,0,0,78,9,4,6,9,0,33,0,0,3,.,1,.,0,33,0
43,2833,49,1,267001,30000.0,48,702,251,232,158,6,81,11,0,0,80,2,4,6,15,3,7,0,0,11,.,3,1,0,44,1
51,10833,24,2,281521,100000.0,41,792,307,245,193,17,119,12,0,0,100,999,7,8,14,0,33,2,2,17,.,2,1,0,75,1
60,3290,36,2,87000,25000.0,90,768,267,267,230,8,66,13,0,0,100,999,7,8,13,2,15,0,0,14,.,1,1,0,33,0
43,11667,11,2,406890,83000.0,89,797,268,269,223,17,92,22,0,0,100,999,7,8,23,0,30,0,0,12,.,2,2,0,67,1
49,6400,36,2,176500,28320.0,100,686,192,185,232,1,59,16,0,0,95,22,6,6,57,6,47,5,5,54,74,2,5,.,78,0
54,4583,39,1,170192,50000.0,83,621,209,179,372,45,178,5,8,7,29,4,4,2,14,0,43,1,1,55,.,1,3,0,100,0
43,8167,42,2,182500,10000.0,100,652,213,191,103,4,32,13,1,1,100,999,7,8,14,4,85,1,1,68,93,2,3,.,100,0
48,6250,32,1,209878,22000.0,90,695,236,202,63,6,161,27,0,0,89,18,6,6,5,1,14,1,1,63,.,3,1,3,45,1
59,0,.,2,0,47280.0,47,.,0,196,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
81,4218,44,1,85000,27000.0,93,719,268,224,71,5,85,20,0,0,100,999,7,8,6,1,35,0,0,89,64,5,2,3,78,0
46,6667,47,2,296437,100000.0,88,717,267,245,112,2,48,18,1,1,100,999,7,8,31,2,21,0,0,9,.,3,1,0,50,0
59,65833,24,2,1150000,150000.0,77,782,308,281,169,18,83,22,0,0,100,999,7,8,22,0,14,0,0,0,.,1,1,0,18,0
62,2500,9,1,22853,15000.0,66,576,228,193,311,25,76,12,1,0,60,2,3,5,15,0,20,1,1,84,64,5,2,2,88,0
34,18750,22,2,163915,64000.0,90,772,305,278,68,6,84,26,0,0,100,999,7,8,7,1,27,0,0,2,68,2,5,0,57,1
57,5227,31,2,89432,10000.0,99,670,218,215,339,5,135,9,2,0,53,8,4,5,15,3,40,1,1,70,.,2,2,0,83,0
59,4400,50,2,250001,50000.0,78,672,241,209,344,4,171,24,0,0,96,57,6,6,26,3,31,0,0,77,68,6,3,4,71,1
64,2867,44,2,80948,64000.0,79,623,193,192,263,16,88,21,2,0,69,1,4,5,55,0,19,1,1,20,51,6,1,1,57,0
72,4998,36,1,130000,13700.0,90,635,185,160,83,9,49,31,1,1,97,16,0,6,32,1,16,4,4,68,40,14,2,3,76,1
38,6810,22,2,180000,19000.0,91,775,286,273,243,5,75,22,0,0,100,999,7,8,22,2,23,4,2,4,.,3,1,0,31,1
74,3000,26,2,48730,25000.0,64,752,298,262,302,23,145,9,1,0,90,53,6,5,10,0,30,0,0,1,75,2,2,0,80,1
73,4583,5,1,96855,15000.0,89,.,261,184,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0
65,4840,22,2,88000,27900.0,80,711,255,211,.,50,127,2,0,0,50,31,6,6,2,0,50,2,2,.,.,.,1,.,100,0
33,7333,23,2,166414,27000.0,99,677,234,216,158,2,63,42,1,1,91,4,4,4,47,5,40,2,2,5,62,4,4,0,57,1
45,5083,16,1,63775,20000.0,94,721,262,210,42,18,27,7,0,0,100,999,7,8,7,0,71,1,1,30,.,1,3,0,80,0
40,7917,32,2,272000,50000.0,84,608,182,180,194,26,100,18,0,0,84,1,4,6,11,0,42,0,0,84,48,5,3,3,100,0
65,10934,12,1,100001,51000.0,98,732,276,223,212,36,96,11,0,0,100,999,7,8,13,0,15,1,1,50,.,4,1,2,71,0
31,12917,15,2,185048,50500.0,90,786,229,250,149,26,74,13,0,0,100,999,7,8,17,0,23,1,1,0,.,0,1,0,50,1
48,4250,29,1,103950,25000.0,100,753,272,272,208,4,79,16,0,0,100,999,7,8,16,2,31,0,0,22,77,2,3,0,63,1
43,4642,41,1,163849,46373.0,100,757,287,249,203,2,79,30,0,0,100,999,6,7,50,2,29,0,0,28,70,4,2,1,39,0
71,2800,27,2,96030,25000.0,26,813,312,263,421,42,161,17,0,0,100,999,7,8,19,0,42,0,0,0,.,1,.,0,50,1
35,9167,21,1,154000,33000.0,90,603,217,204,162,7,87,24,1,0,85,7,4,5,26,1,31,2,2,65,70,9,3,3,80,0
32,5274,31,2,123000,54900.0,90,652,218,209,181,7,81,26,0,0,96,4,4,6,27,4,8,0,0,53,.,7,.,3,47,1
43,31222,17,2,664134,100000.0,83,732,302,279,253,0,110,37,0,0,100,999,7,8,39,3,18,1,1,21,52,13,2,0,59,1
50,5833,23,1,94000,10500.0,79,576,260,220,211,15,98,15,3,1,48,2,4,5,21,0,19,1,1,23,23,2,2,0,31,0
31,2201,27,2,64358,10000.0,99,.,221,184,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0
37,2585,35,1,90127,17000.0,94,743,281,233,193,5,61,38,0,0,95,17,5,6,43,1,16,1,1,34,.,6,1,0,64,1
41,10417,34,2,260000,50000.0,85,761,282,282,255,7,105,11,0,0,91,52,6,6,11,1,45,0,0,7,33,2,3,0,83,1
37,2066,35,1,60830,25000.0,89,670,270,229,204,25,94,6,1,1,86,.,6,6,8,0,86,0,0,24,.,1,1,.,100,0
53,2083,20,1,37510,5000.0,93,615,245,233,385,9,81,26,0,0,85,2,4,6,28,1,23,0,0,73,84,5,2,2,58,0
32,3333,48,1,78318,5500.0,90,649,257,206,66,7,22,20,0,0,100,999,7,8,16,4,10,1,1,47,38,8,2,1,79,0
64,14060,34,1,200000,63000.0,90,692,272,236,300,2,68,33,0,0,94,13,6,6,34,1,26,2,1,4,69,5,5,4,69,1
36,6833,43,1,339156,75000.0,93,692,247,249,206,3,96,18,3,0,59,11,4,5,22,1,41,2,2,10,37,4,1,0,50,0
35,5184,27,2,141636,12500.0,100,644,228,178,42,4,17,12,0,0,100,999,7,8,16,4,6,2,2,57,.,8,1,3,75,0
28,10000,21,2,203000,68756.0,93,736,284,243,112,3,57,39,0,0,100,999,7,8,41,2,33,3,2,5,87,3,3,0,67,1
41,2639,34,1,130000,7000.0,80,611,195,160,162,2,38,30,1,1,100,999,6,8,32,4,28,5,5,58,75,16,3,4,86,0
49,13333,21,2,369000,80000.0,22,800,263,276,191,19,103,16,0,0,100,999,7,8,6,0,56,0,0,3,.,3,1,0,100,1
30,5417,54,2,204455,50000.0,88,724,279,223,166,10,55,35,0,0,100,999,7,8,36,3,19,2,2,25,.,6,1,1,47,0
52,12083,36,2,268659,100000.0,79,651,285,232,262,18,80,23,0,0,83,1,4,6,23,0,4,0,0,15,.,9,1,2,83,0
37,11250,23,1,199219,50000.0,89,761,260,263,195,4,94,18,0,0,100,999,7,8,18,2,28,1,1,25,56,2,2,0,44,0
35,5417,44,1,209423,37000.0,97,786,292,251,182,8,73,45,0,0,98,.,6,6,45,4,20,0,0,4,46,2,2,0,20,1
40,5000,28,1,114060,20000.0,100,628,211,146,.,0,53,2,5,4,50,4,4,5,0,1,75,0,0,20,.,1,1,0,100,0
63,12500,16,2,335000,100000.0,67,699,259,253,400,3,104,38,0,0,100,999,7,8,39,5,18,0,0,37,3,9,2,3,63,1
46,13043,16,1,200970,50000.0,100,609,200,192,197,6,115,16,4,3,74,4,4,2,19,3,32,5,5,12,70,1,2,0,75,0
31,10000,36,1,280000,36000.0,90,648,224,196,162,1,49,22,0,0,92,40,6,6,24,6,33,8,6,69,97,6,2,2,89,0
43,4208,24,1,85309,35000.0,99,660,242,171,174,9,71,22,0,0,74,4,4,6,45,1,39,0,0,28,99,7,6,1,76,0
40,5483,24,2,61500,40000.0,65,737,276,244,247,0,75,47,0,0,100,999,7,8,50,3,14,2,2,41,60,6,2,1,100,1
43,6734,45,2,289748,90000.0,75,.,238,184,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0
33,5167,24,2,172649,20000.0,78,757,296,278,157,8,82,22,0,0,100,999,7,8,22,1,50,2,2,2,85,1,2,0,60,1
42,5464,9,2,43500,9000.0,90,641,250,219,261,7,95,28,0,0,89,7,4,6,28,1,39,1,1,67,68,10,3,3,93,0
34,5558,24,2,73287,10000.0,90,653,204,191,10,2,6,1,0,0,100,999,7,8,2,2,50,8,8,64,.,1,1,.,100,0
40,3750,48,1,252977,50000.0,61,679,256,234,160,6,71,26,2,1,84,37,6,5,31,3,45,0,0,0,.,0,1,0,25,0
53,2500,30,1,79530,50000.0,63,636,221,221,215,12,110,15,0,0,73,13,6,6,15,0,7,0,0,75,.,5,.,4,64,0
55,1861,27,1,72050,15000.0,21,775,263,263,223,13,87,23,0,0,91,26,6,6,26,0,9,1,1,4,.,4,1,0,50,0
63,2333,31,1,57750,35000.0,81,794,304,287,385,6,94,15,0,0,100,999,7,8,16,1,44,1,1,7,.,2,1,0,100,1
48,4100,14,1,56359,13200.0,90,681,247,201,213,4,52,15,0,0,100,999,7,8,15,2,20,3,3,77,.,9,1,3,91,1
38,5771,39,1,181000,30000.0,97,640,225,202,142,7,74,24,2,2,81,14,6,2,27,1,70,1,1,51,84,4,3,1,88,0
58,2578,32,2,120175,15000.0,50,802,300,277,359,14,110,9,0,0,100,999,7,8,9,0,33,0,0,3,.,1,1,0,100,1
47,4833,28,2,90095,19000.0,90,660,247,182,96,20,88,16,1,1,82,5,0,2,8,0,29,0,0,50,12,4,2,1,64,0
55,4933,42,1,163500,26000.0,99,690,216,204,187,2,92,32,0,0,97,19,6,6,11,4,29,4,4,47,101,8,2,3,63,0
50,9250,42,1,393592,127700.0,90,800,302,290,243,4,103,19,0,0,100,999,7,8,20,3,30,1,0,4,85,2,2,0,29,1
23,3053,29,2,73265,10000.0,94,672,242,196,54,1,20,12,0,0,100,999,7,8,13,4,38,1,1,53,98,5,2,1,70,0
45,7199,29,2,202001,22000.0,100,727,232,252,179,4,59,44,0,0,93,59,6,6,45,3,56,2,2,10,65,3,1,0,45,0
49,4500,20,1,62000,23000.0,100,.,222,184,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0
32,9875,24,2,261529,50000.0,82,709,279,248,134,11,54,23,0,0,100,999,7,8,24,1,46,1,1,47,58,4,4,1,67,1
59,2251,40,1,97982,60000.0,61,792,304,271,168,3,89,20,0,0,100,999,6,7,11,1,20,1,1,5,.,3,.,0,43,1
48,16959,24,2,255000,140000.0,55,571,190,151,103,4,48,10,12,9,53,7,0,2,17,1,35,2,2,37,66,5,2,0,80,0
35,3423,21,2,89086,10000.0,90,673,196,196,91,3,45,23,1,1,88,41,5,3,24,4,75,2,2,20,62,2,4,0,100,1
56,8833,37,1,181193,100000.0,55,777,319,273,255,15,140,27,0,0,100,999,7,8,28,0,25,1,1,1,62,2,2,0,38,1
50,8750,42,1,240345,50000.0,73,726,257,213,300,5,108,13,1,0,93,72,6,5,9,1,50,1,1,63,67,1,2,1,80,0
44,5667,20,2,150000,20000.0,66,701,221,201,98,2,81,18,0,0,84,16,6,6,14,1,16,3,3,36,.,3,1,1,67,1
37,6454,42,1,185000,37000.0,100,669,216,226,389,39,114,19,1,0,78,17,6,5,23,0,35,6,6,62,.,3,2,2,63,0
51,4275,18,2,121000,50000.0,41,741,271,258,190,3,53,27,0,0,100,999,7,8,28,2,4,0,0,55,.,2,.,1,50,0
53,4572,35,2,142511,75000.0,99,751,291,293,396,2,152,27,0,0,100,999,7,8,28,2,11,0,0,27,72,10,2,1,63,1
61,14333,12,2,251563,25000.0,50,759,302,304,439,4,101,32,0,0,100,999,7,8,33,2,13,1,1,3,51,5,2,0,33,1
41,6167,35,1,233068,50000.0,85,703,222,192,204,4,67,21,2,0,91,28,6,5,25,7,52,0,0,66,95,5,4,0,100,0
30,3333,17,2,56869,10000.0,74,655,244,202,46,13,28,4,0,0,100,999,7,8,4,0,75,0,0,.,.,.,1,.,100,0
86,6250,28,1,155000,59000.0,87,683,240,166,231,8,77,22,0,0,100,999,7,8,70,3,14,5,5,97,.,8,.,7,100,0
52,2917,40,1,141792,30000.0,70,635,252,178,97,14,76,18,0,0,78,2,4,6,7,0,33,0,0,97,10,2,2,2,100,0
49,3917,44,1,142000,15000.0,91,638,214,183,141,3,72,24,1,1,74,4,4,4,27,2,33,1,1,35,89,6,3,3,77,0
40,3750,33,1,124069,40000.0,74,673,255,219,164,10,77,46,1,1,98,5,4,6,50,1,18,0,0,24,68,12,2,1,54,0
45,2333,41,1,54164,12000.0,99,667,232,202,262,5,51,14,0,0,83,8,4,6,18,3,39,0,0,51,84,5,4,1,82,1
37,10583,12,2,107071,50000.0,95,715,222,223,222,2,124,23,2,2,92,62,6,2,25,2,24,0,0,30,57,4,2,1,40,1
41,3625,27,1,87304,20000.0,86,700,250,204,225,9,56,17,0,0,100,999,7,8,17,5,12,2,2,50,.,7,1,1,69,1
48,2667,41,1,68683,23800.0,90,757,299,257,152,2,70,21,0,0,100,999,7,8,23,2,48,0,0,17,53,5,3,0,73,0
51,7500,22,1,215000,50000.0,45,604,243,164,193,9,64,24,0,0,92,4,4,6,24,2,17,1,1,78,10,11,3,6,88,1
47,6810,23,2,129000,34900.0,80,619,215,205,154,6,82,12,2,0,63,7,4,5,16,1,63,0,0,85,70,3,4,1,88,1
65,2483,39,1,80803,15000.0,99,.,251,184,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0
39,4333,34,1,139000,25000.0,88,692,284,250,172,19,85,29,0,0,100,999,7,8,31,0,16,1,1,65,.,9,1,3,77,0
35,3334,44,1,97000,10000.0,90,668,212,192,169,1,73,28,1,1,93,76,6,6,30,3,57,5,4,72,83,6,4,3,91,0
27,16667,14,2,257000,24000.0,94,749,295,231,113,2,53,15,0,0,100,999,7,8,16,3,0,1,1,19,.,4,.,0,44,1
67,4677,18,2,226280,25000.0,11,751,273,273,427,9,123,28,0,0,100,999,7,8,29,1,31,1,1,22,91,8,2,0,63,1
